Machine,Category,Material Name (JP),Material Name (EN),Cutting Pressure,Multi-Cut,Blade Type,GSM,Surface Texture,Has Adhesive,Density (kg/m3),Shore Hardness A
Cricut Joy 2,Smart Materials,,Smart Label Dissolvable Matless Writable Paper,100.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Cricut Joy 2,Smart Materials,,Smart Label Matless Writable Paper,100.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Cricut Joy 2,Smart Materials,,Smart Label Matless Writable Vinyl,120.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Cricut Joy 2,Smart Materials,,Smart Paper Matless Sticker Cardstock,220.0,2倍,ファインポイントブレード,120.0,plain,1,1300.0,65.0
Cricut Joy 2,Smart Materials,,Smart Stencil Matless Flexible Stencil Film,100.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Cricut Joy 2,Smart Materials,,Smart Vinyl Matless Permanent Vinyl,130.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Cricut Joy 2,Smart Materials,,Smart Vinyl Matless Removable Vinyl,130.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Cricut Joy 2,Smart Materials,,Smart Vinyl Matte Metallic Matless Permanent Vinyl,110.0,-,ファインポイントブレード,120.0,metallic,0,1365.0,75.0
Cricut Joy 2,Smart Materials,,Smart Vinyl Shimmer Matless Permanent Vinyl,145.0,-,ファインポイントブレード,120.0,shimmer,0,1339.0,71.0
Cricut Joy 2,Iron-On,SportFlexアイロン接着タイプ,SportFlex Iron-On,100.0,-,ファインポイントブレード,100.0,plain,0,1050.0,45.0
Cricut Joy 2,Paper,,Sublimation Paper,110.0,-,ファインポイントブレード,80.0,plain,0,750.0,15.0
Cricut Joy 2,Iron-On,,UV Activated Color Changing Iron-On,100.0,-,ファインポイントブレード,100.0,plain,0,1050.0,45.0
Cricut Joy 2,Iron-On,,UV-Activated Color-Changing Printable Iron-On Kit,200.0,2倍,ファインポイントブレード,100.0,plain,0,1050.0,45.0
Cricut Joy 2,Cardstock,,Value Cardstock - 65 lb (176gsm),130.0,2倍,ファインポイントブレード,176.0,plain,0,800.0,30.0
Cricut Joy 2,Cardstock,,"Value Cardstock - 65 lb (Basic Cuts, Single Pass)",200.0,-,ファインポイントブレード,244.4,plain,0,800.0,30.0
Cricut Joy 2,Iron-On,,Value Glitter Iron-On,130.0,-,ファインポイントブレード,100.0,glitter,0,1176.0,63.0
Cricut Joy 2,Iron-On,,Value Iron-On,100.0,-,ファインポイントブレード,100.0,plain,0,1050.0,45.0
Cricut Joy 2,Vinyl,,Value Vinyl,100.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Cricut Joy 2,Paper,ヴェラム,Vellum,150.0,-,ファインポイントブレード,80.0,plain,0,750.0,12.0
Cricut Joy 2,Cardstock,水彩カード,Watercolor Cards,180.0,2倍,ファインポイントブレード,216.0,plain,0,800.0,30.0
Cricut Joy Xtra,Iron-On,,3D Iron-On,100.0,-,ファインポイントブレード,100.0,plain,0,1050.0,45.0
Cricut Joy Xtra,Plastic,アセテート,Acetate,290.0,2倍,ファインポイントブレード,150.0,plain,0,1300.0,75.0
Cricut Joy Xtra,Vinyl,接着箔,Adhesive Foil,90.0,-,ファインポイントブレード,120.0,foil,1,1365.0,75.0
Cricut Joy Xtra,Vinyl,粘着箔、マット,"Adhesive Foil, Matte",90.0,-,ファインポイントブレード,120.0,foil,1,1365.0,75.0
Cricut Joy Xtra,Others,アルミ箔,Aluminum Foil,70.0,2倍,ファインポイントブレード,200.0,foil,0,2835.0,50.0
Cricut Joy Xtra,Paper,ブッチャーペーパー,Butcher Paper,100.0,-,ファインポイントブレード,80.0,plain,0,750.0,15.0
Cricut Joy Xtra,Paper,キャリブレーションペーパー,Calibration Paper,90.0,-,ファインポイントブレード,80.0,plain,0,750.0,15.0
Cricut Joy Xtra,Cardstock,,Cardstock (H),182.0,2倍,ファインポイントブレード,216.0,plain,0,800.0,30.0
Cricut Joy Xtra,Cardstock,,"Cardstock, Adhesive-Backed",200.0,2倍,ファインポイントブレード,216.0,plain,1,800.0,30.0
Cricut Joy Xtra,Vinyl,黒板ビニール,Chalkboard Vinyl,160.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Cricut Joy Xtra,Iron-On,,Chameleon Iron-On,130.0,-,ファインポイントブレード,100.0,plain,0,1050.0,45.0
Cricut Joy Xtra,Iron-On,,Color Pop Iron-On,250.0,-,ファインポイントブレード,100.0,plain,0,1050.0,45.0
Cricut Joy Xtra,Paper,建設用紙,Construction Paper,150.0,-,ファインポイントブレード,80.0,plain,0,750.0,15.0
Cricut Joy Xtra,Paper,,Copy Paper,90.0,-,ファインポイントブレード,80.0,plain,0,750.0,15.0
Cricut Joy Xtra,Paper,,Copy Paper - 24 lb (90 gsm),90.0,-,ファインポイントブレード,90.0,plain,0,750.0,15.0
Cricut Joy Xtra,Paper,,Copy Paper - 32 lb (120 gsm),90.0,-,ファインポイントブレード,120.0,plain,0,750.0,15.0
Cricut Joy Xtra,Board/Cardboard,段ボール,Corrugated Cardboard,320.0,-,ディープポイントブレード,850.0,plain,0,850.0,55.0
Cricut Joy Xtra,Others,クラフトフォーム,Craft Foam,80.0,10倍,ディープポイントブレード,200.0,plain,0,100.0,42.0
Cricut Joy Xtra,Cardstock,,Cutaway Card + Backer,165.0,2倍,ファインポイントブレード,216.0,plain,0,800.0,30.0
Cricut Joy Xtra,Fabric,デニム、接着,"Denim, Bonded",320.0,3倍,ファインポイントブレード,150.0,plain,0,280.0,10.0
Cricut Joy Xtra,Vinyl,,Dry Erase Vinyl,120.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Cricut Joy Xtra,Others,EVAフォーム,EVA Foam,150.0,-,ディープポイントブレード,200.0,plain,0,100.0,42.0
Cricut Joy Xtra,Iron-On,エブリデイアイロン接着タイプ,Everyday Iron-On,90.0,-,ファインポイントブレード,100.0,plain,0,1050.0,45.0
Cricut Joy Xtra,Leather,フェイクレザー（ペーパーシン）,Faux Leather (Paper Thin),150.0,2倍,ファインポイントブレード,1440.0,plain,0,900.0,55.0
Cricut Joy Xtra,Leather,フェイクスエード,Faux Suede,90.0,3倍,ファインポイントブレード,1440.0,plain,0,900.0,55.0
Cricut Joy Xtra,Others,フェルト,Felt,160.0,2倍,ファインポイントブレード,200.0,plain,0,300.0,20.0
Cricut Joy Xtra,Fabric,,"Felt, Wool Bonded",90.0,3倍,ファインポイントブレード,150.0,plain,0,300.0,20.0
Cricut Joy Xtra,Others,フェルト、ウール生地,"Felt, Wool Fabric",320.0,6倍,ファインポイントブレード,200.0,plain,0,300.0,20.0
Cricut Joy Xtra,Board/Cardboard,フラットダンボール,Flat Cardboard,320.0,-,ファインポイントブレード,850.0,plain,0,850.0,65.0
Cricut Joy Xtra,Iron-On,,Flocked Iron-On,120.0,-,ファインポイントブレード,100.0,flock,0,1102.5,59.0
Cricut Joy Xtra,Paper,,Flocked Paper,250.0,3倍,ファインポイントブレード,80.0,flock,0,787.5,29.0
Cricut Joy Xtra,Iron-On,ホイルアイロン接着タイプ,Foil Iron-On,90.0,-,ファインポイントブレード,100.0,foil,0,1050.0,55.0
Cricut Joy Xtra,Board/Cardboard,ホイルポスターボード,Foil Poster Board,330.0,2倍,ファインポイントブレード,850.0,foil,0,892.5,75.0
Cricut Joy Xtra,Cardstock,グリッターカードストック,Glitter Cardstock,280.0,2倍,ファインポイントブレード,216.0,glitter,0,920.0,48.0
Cricut Joy Xtra,Iron-On,グリッターアイロン接着タイプ,Glitter Iron-On,180.0,-,ファインポイントブレード,100.0,glitter,0,1176.0,63.0
Cricut Joy Xtra,Iron-On,,Glow in the Dark Iron-On,90.0,-,ファインポイントブレード,100.0,plain,0,1050.0,45.0
Cricut Joy Xtra,Vinyl,,Glow in the Dark Vinyl,110.0,2倍,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Cricut Joy Xtra,Vinyl,,Heat/Cold Activated Color Changing Vinyl,130.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Cricut Joy Xtra,Cardstock,,Heavy Cardstock - 100 lb (270 gsm),270.0,2倍,ファインポイントブレード,270.0,plain,0,800.0,30.0
Cricut Joy Xtra,Paper,,Heavy Watercolor Paper - 140 lbs (300 gsm),220.0,2倍,ファインポイントブレード,300.0,plain,0,750.0,15.0
Cricut Joy Xtra,Iron-On,ホログラフィックアイロン接着タイプ,Holographic Iron-On,90.0,-,ファインポイントブレード,100.0,holographic,0,1102.5,53.0
Cricut Joy Xtra,Vinyl,ホログラフィックビニール,Holographic Vinyl,90.0,-,ファインポイントブレード,120.0,holographic,0,1365.0,73.0
Cricut Joy Xtra,Infusible Ink,インフュージブルインク転写シート,Infusible Ink Transfer Sheet,230.0,-,ファインポイントブレード,75.0,plain,0,800.0,20.0
Cricut Joy Xtra,Cardstock,,Insert Card - Cardstock,180.0,2倍,ファインポイントブレード,216.0,plain,0,800.0,30.0
Cricut Joy Xtra,Iron-On,,Iron-On Patches,130.0,3倍,ファインポイントブレード,100.0,plain,0,1050.0,45.0
Cricut Joy Xtra,Board/Cardboard,クラフトボード,Kraft Board,330.0,3倍,ファインポイントブレード,850.0,plain,0,900.0,65.0
Cricut Joy Xtra,Cardstock,クラフトカードストック,Kraft Cardstock,300.0,-,ファインポイントブレード,216.0,plain,0,800.0,30.0
Cricut Joy Xtra,Printable Materials,,"Laminated Printable Sticker Paper, White",250.0,2倍,ファインポイントブレード,100.0,plain,1,900.0,25.0
Cricut Joy Xtra,Paper,レーザーコピー用紙,Laser Copy Paper,90.0,-,ファインポイントブレード,80.0,plain,0,750.0,15.0
Cricut Joy Xtra,Cardstock,,Light Cardstock - 65 lb (176 gsm),140.0,2倍,ファインポイントブレード,176.0,plain,0,800.0,30.0
Cricut Joy Xtra,Board/Cardboard,,Light Chipboard - 0.37 mm,320.0,2倍,ファインポイントブレード,314.5,plain,0,850.0,55.5
Cricut Joy Xtra,Others,,Magnetic Sheet - 0.5 mm,400.0,5倍,ファインポイントブレード,200.0,plain,0,3500.0,90.0
Cricut Joy Xtra,Others,,Magnetic Sheet - 1.0 mm,350.0,8倍,ディープポイントブレード,200.0,plain,0,3500.0,90.0
Cricut Joy Xtra,Board/Cardboard,,Matboard (1.5 mm),350.0,6倍,ディープポイントブレード,1275.0,plain,0,850.0,72.5
Cricut Joy Xtra,Cardstock,,Medium Cardstock - 80 lb (216 gsm),180.0,2倍,ファインポイントブレード,216.0,plain,0,800.0,30.0
Cricut Joy Xtra,Cardstock,,"Medium Cardstock - 80 lb (Basic Cuts, Single Pass)",270.0,-,ファインポイントブレード,300.79999999999995,plain,0,800.0,30.0
Cricut Joy Xtra,Fabric,,"Medium Fabrics (like Cotton), Bonded",90.0,3倍,ファインポイントブレード,150.0,plain,0,280.0,10.0
Cricut Joy Xtra,Iron-On,,Metallic Puff Iron-On,120.0,-,ファインポイントブレード,100.0,metallic,0,1102.5,55.0
Cricut Joy Xtra,Others,天然木ベニヤ,Natural Wood Veneer,310.0,4倍,ディープポイントブレード,200.0,plain,0,350.0,85.0
Cricut Joy Xtra,Paper,,Photo Paper - 48 lb,200.0,-,ファインポイントブレード,180.48,plain,0,750.0,15.0
Cricut Joy Xtra,Vinyl,プレミアムビニール,Premium Vinyl,100.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Cricut Joy Xtra,Vinyl,,Premium Vinyl - Frosted Opaque,130.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Cricut Joy Xtra,Vinyl,,Premium Vinyl - Textured Metallic,150.0,-,ファインポイントブレード,120.0,metallic,0,1365.0,75.0
Cricut Joy Xtra,Vinyl,,Premium Vinyl - True Brushed,240.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Cricut Joy Xtra,Iron-On,,Printable Iron-On Glitter Kit,240.0,2倍,ファインポイントブレード,100.0,glitter,0,1176.0,61.0
Cricut Joy Xtra,Iron-On,,Printable Iron-On Glow in the Dark Kit,160.0,2倍,ファインポイントブレード,100.0,plain,0,1050.0,45.0
Cricut Joy Xtra,Iron-On,,Printable Iron-On Holographic Kit,160.0,2倍,ファインポイントブレード,100.0,holographic,0,1102.5,53.0
Cricut Joy Xtra,Iron-On,印刷可能なアイロン接着タイプ、ダーク,"Printable Iron-On, Dark",100.0,-,ファインポイントブレード,100.0,plain,0,1050.0,45.0
Cricut Joy Xtra,Iron-On,印刷可能なアイロン接着タイプ、ライト,"Printable Iron-On, Light",70.0,-,ファインポイントブレード,100.0,plain,0,1050.0,45.0
Cricut Joy Xtra,Iron-On,,"Printable Iron-On, Sublimation",100.0,-,ファインポイントブレード,100.0,plain,0,1050.0,45.0
Cricut Joy Xtra,Printable Materials,,Printable Magnetic Sheet,300.0,-,ファインポイントブレード,100.0,plain,0,3500.0,90.0
Cricut Joy Xtra,Printable Materials,,"Printable Sticker Paper, White",80.0,2倍,ファインポイントブレード,100.0,plain,1,900.0,25.0
Cricut Joy Xtra,Printable Materials,,Printable Temporary Tattoo Paper,280.0,2倍,ファインポイントブレード,100.0,plain,0,900.0,25.0
Cricut Joy Xtra,Printable Materials,,"Printable Vinyl, Specialty (Gold/Silver)",110.0,-,ファインポイントブレード,100.0,plain,0,900.0,25.0
Cricut Joy Xtra,Printable Materials,,"Printable Vinyl, Transparent",100.0,-,ファインポイントブレード,100.0,plain,0,900.0,25.0
Cricut Joy Xtra,Printable Materials,,"Printable Vinyl, White (Green Liner Printing)",60.0,-,ファインポイントブレード,100.0,plain,0,900.0,25.0
Cricut Joy Xtra,Printable Materials,,Printable Waterproof Sticker Set - Transparent,230.0,2倍,ファインポイントブレード,100.0,plain,1,900.0,25.0
Cricut Joy Xtra,Printable Materials,,Printable Waterproof Sticker Set - Transparent Holographic,230.0,2倍,ファインポイントブレード,100.0,holographic,1,945.0,33.0
Cricut Joy Xtra,Printable Materials,,Printable Waterproof Sticker Set - White,200.0,2倍,ファインポイントブレード,100.0,plain,1,900.0,25.0
Cricut Joy Xtra,Printable Materials,,Printable Waterproof Sticker Set - White Holographic,200.0,2倍,ファインポイントブレード,100.0,holographic,1,945.0,33.0
Cricut Joy Xtra,Iron-On,,Puff Iron-On,100.0,-,ファインポイントブレード,100.0,plain,0,1050.0,45.0
Cricut Joy Xtra,Iron-On,リフレクティブアイロン接着タイプ,Reflective Iron-On,100.0,-,ファインポイントブレード,100.0,plain,0,1050.0,45.0
Cricut Joy Xtra,Others,,Rubber (1.0 mm),180.0,2倍,ディープポイントブレード,200.0,plain,0,1200.0,50.0
Cricut Joy Xtra,Smart Materials,,Smart Iron-On Glitter Matless Heat Transfer Vinyl,170.0,-,ファインポイントブレード,120.0,glitter,0,1456.0,81.0
Cricut Joy Xtra,Smart Materials,,Smart Iron-On Holographic Matless Heat Transfer Vinyl,180.0,-,ファインポイントブレード,120.0,holographic,0,1365.0,73.0
Cricut Joy Xtra,Smart Materials,,Smart Iron-On Matless Heat Transfer Vinyl,100.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Cricut Joy Xtra,Smart Materials,,Smart Label Dissolvable Matless Writable Paper,100.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Cricut Joy Xtra,Smart Materials,,Smart Label Matless Writable Vinyl,100.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Cricut Joy Xtra,Smart Materials,,Smart Paper Matless Sticker Cardstock,180.0,-,ファインポイントブレード,120.0,plain,1,1300.0,65.0
Cricut Joy Xtra,Smart Materials,,Smart Stencil Matless Flexible Stencil Film,100.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Cricut Joy Xtra,Smart Materials,,Smart Vinyl Matless Permanent Vinyl,120.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Cricut Joy Xtra,Smart Materials,,Smart Vinyl Matless Removable Vinyl,120.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Cricut Joy Xtra,Smart Materials,,Smart Vinyl Matte Metallic Matless Permanent Vinyl,110.0,-,ファインポイントブレード,120.0,metallic,0,1365.0,75.0
Cricut Joy Xtra,Smart Materials,,Smart Vinyl Shimmer Matless Permanent Vinyl,150.0,-,ファインポイントブレード,120.0,shimmer,0,1339.0,71.0
Cricut Joy Xtra,Iron-On,SportFlexアイロン接着タイプ,SportFlex Iron-On,100.0,-,ファインポイントブレード,100.0,plain,0,1050.0,45.0
Cricut Joy Xtra,Paper,,Sublimation Paper,100.0,-,ファインポイントブレード,80.0,plain,0,750.0,15.0
Cricut Joy Xtra,Plastic,透明性,Transparency,230.0,-,ファインポイントブレード,150.0,plain,0,1300.0,75.0
Cricut Joy Xtra,Iron-On,,UV Activated Color Changing Iron-On,120.0,-,ファインポイントブレード,100.0,plain,0,1050.0,45.0
Cricut Joy Xtra,Iron-On,,UV-Activated Color-Changing Printable Iron-On Kit,180.0,2倍,ファインポイントブレード,100.0,plain,0,1050.0,45.0
Cricut Joy Xtra,Cardstock,,Value Cardstock - 65 lb (176gsm),160.0,2倍,ファインポイントブレード,176.0,plain,0,800.0,30.0
Cricut Joy Xtra,Cardstock,,"Value Cardstock - 65 lb (Basic Cuts, Single Pass)",240.0,-,ファインポイントブレード,244.4,plain,0,800.0,30.0
Cricut Joy Xtra,Iron-On,,Value Glitter Iron-On,150.0,-,ファインポイントブレード,100.0,glitter,0,1176.0,63.0
Cricut Joy Xtra,Iron-On,,Value Iron-On,100.0,-,ファインポイントブレード,100.0,plain,0,1050.0,45.0
Cricut Joy Xtra,Vinyl,,Value Vinyl,100.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Cricut Joy Xtra,Paper,ヴェラム,Vellum,130.0,-,ファインポイントブレード,80.0,plain,0,750.0,12.0
Cricut Joy Xtra,Others,,Washi Tape - 0.06 mm,50.0,-,ファインポイントブレード,200.0,plain,0,150.0,10.0
Cricut Joy Xtra,Cardstock,水彩カード,Watercolor Cards,200.0,2倍,ファインポイントブレード,216.0,plain,0,800.0,30.0
Cricut Joy Xtra,Paper,ワックス紙,Wax Paper,160.0,-,ファインポイントブレード,80.0,plain,0,750.0,15.0
Cricut Joy Xtra,Paper,ラッピングペーパー,Wrapping Paper,100.0,-,ファインポイントブレード,80.0,plain,0,750.0,15.0
Cricut Joy,Iron-On,Smart Iron-On -パターン付き,Smart Iron-On - Patterned,90.0,-,ファインポイントブレード,100.0,plain,0,1050.0,45.0
Cricut Joy,Iron-On,お得なアイロン接着タイプ,Value Iron-On,95.0,-,ファインポイントブレード,100.0,plain,0,1050.0,45.0
Cricut Joy,Iron-On,アイロン接着タイプ,Iron-On,95.0,-,ファインポイントブレード,100.0,plain,0,1050.0,45.0
Cricut Joy,Iron-On,ホイルアイロン接着,Foil Iron-On,100.0,-,ファインポイントブレード,100.0,foil,0,1050.0,55.0
Cricut Joy,Iron-On,パフアイロン接着,Puff Iron-On,110.0,-,ファインポイントブレード,100.0,plain,0,1050.0,45.0
Cricut Joy,Iron-On,UV活性化で色が変化するアイロン接着タイプ,UV Activated Color Changing Iron-On,113.0,-,ファインポイントブレード,100.0,plain,0,1050.0,45.0
Cricut Joy,Iron-On,Smart Iron-On,Smart Iron-On Matless Heat Transfer Vinyl,118.0,-,ファインポイントブレード,100.0,plain,0,1050.0,45.0
Cricut Joy,Iron-On,フロックアイロン接着,Flocked Iron-On,120.0,-,ファインポイントブレード,100.0,flock,0,1102.5,59.0
Cricut Joy,Iron-On,暗闇で光るアイロン接着タイプ,Glow in the Dark Iron-On,130.0,-,ファインポイントブレード,100.0,plain,0,1050.0,45.0
Cricut Joy,Iron-On,Smart Iron-On -ホログラフィック,Smart Iron-On Holographic Matless Heat Transfer Vinyl,135.0,-,ファインポイントブレード,100.0,holographic,0,1102.5,53.0
Cricut Joy,Iron-On,3Dアイロン接着,3D Iron-On,140.0,-,ファインポイントブレード,100.0,plain,0,1050.0,45.0
Cricut Joy,Iron-On,Smart Iron-On - グリッター,Smart Iron-On Glitter Matless Heat Transfer Vinyl,147.0,-,ファインポイントブレード,100.0,glitter,0,1176.0,61.0
Cricut Joy,Iron-On,お得なグリッターアイロン接着,Value Glitter Iron-On,200.0,-,ファインポイントブレード,100.0,glitter,0,1176.0,63.0
Cricut Joy,Iron-On,カラーポップアイロン接着,Color Pop Iron-On,230.0,-,ファインポイントブレード,100.0,plain,0,1050.0,45.0
Cricut Joy,Cardstock,インサートカード - カードストック,Insert Card - Cardstock,150.0,2倍,ファインポイントブレード,216.0,plain,0,800.0,30.0
Cricut Joy,Cardstock,ヘビーカードストック - 100ポンド（270gsm）,Heavy Cardstock - 100 lb (270 gsm),223.0,3倍,ファインポイントブレード,270.0,plain,0,800.0,30.0
Cricut Joy,Cardstock,ライトカードストック - 65ポンド（176gsm）,Light Cardstock - 65 lb (176 gsm),245.0,-,ファインポイントブレード,176.0,plain,0,800.0,30.0
Cricut Joy,Cardstock,デラックスペーパー、粘着バック,"Deluxe Paper, Adhesive Backed",253.0,-,ファインポイントブレード,216.0,plain,1,800.0,30.0
Cricut Joy,Cardstock,デラックスペーパー、エンボスホイル,Deluxe Paper Foil Embossed,257.0,-,ファインポイントブレード,216.0,foil,0,840.0,40.0
Cricut Joy,Cardstock,お得なカードストック - 65 lb（176 g）,Value Cardstock - 65 lb (176gsm),265.0,-,ファインポイントブレード,176.0,plain,0,800.0,30.0
Cricut Joy,Cardstock,ミディアムカードストック - 80ポンド（216gsm）,Medium Cardstock - 80 lb (216 gsm),275.0,-,ファインポイントブレード,216.0,plain,0,800.0,30.0
Cricut Joy,Cardstock,Smart Paper、ステッカーカードストック,Smart Paper Matless Sticker Cardstock,285.0,-,ファインポイントブレード,216.0,plain,1,800.0,30.0
Cricut Joy,Cardstock,カットアウェイカード,Cutaway Card + Backer,315.0,-,ファインポイントブレード,216.0,plain,0,800.0,30.0
Cricut Joy,Plastic,ウィンドウクリング,Window Cling,120.0,-,ファインポイントブレード,150.0,plain,0,1350.0,70.0
Cricut Joy,Vinyl,自由自在の原紙フイルム,Flexible Stencil Film,100.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Cricut Joy,Vinyl,使いやすい原紙,Smart Stencil Matless Flexible Stencil Film,110.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Cricut Joy,Vinyl,Smart Vinyl - ホログラフィックパターン,Smart Vinyl - Holographic Patterns,111.0,-,ファインポイントブレード,120.0,holographic,0,1365.0,73.0
Cricut Joy,Vinyl,Smart Vinyl - 取り外し可能,Smart Vinyl Matless Removable Vinyl,115.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Cricut Joy,Vinyl,Premium Vinyl - ホログラフィックアールデコ,Premium Vinyl - Holographic Art Deco,121.0,-,ファインポイントブレード,120.0,holographic,0,1365.0,73.0
Cricut Joy,Vinyl,Premium Vinyl - ホログラフィッククリスタル,Premium Vinyl - Holographic Crystals,121.0,-,ファインポイントブレード,120.0,holographic,0,1365.0,73.0
Cricut Joy,Vinyl,Premium Vinyl - ホログラフィックバブル,Premium Vinyl - Holographic Bubbles,121.0,-,ファインポイントブレード,120.0,holographic,0,1365.0,73.0
Cricut Joy,Vinyl,Premium Vinyl -ホログラフィックスレッド,Premium Vinyl - Holographic Threads,121.0,-,ファインポイントブレード,120.0,holographic,0,1365.0,73.0
Cricut Joy,Vinyl,ホログラフィックスパークルビニール,Premium Vinyl - Holographic Sparkle,121.0,-,ファインポイントブレード,120.0,holographic,0,1365.0,73.0
Cricut Joy,Vinyl,Premium Vinyl - テクスチャード,Premium Vinyl - Textured,123.0,-,ファインポイントブレード,120.0,textured,0,1365.0,73.0
Cricut Joy,Vinyl,Premium Vinyl -ホログラフィック3Dテクスチャ,Premium Vinyl - Holographic 3D Texture,123.0,-,ファインポイントブレード,120.0,holographic,0,1365.0,73.0
Cricut Joy,Vinyl,Premium Vinyl - モザイク,Premium Vinyl - Mosaic,124.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Cricut Joy,Vinyl,Premium Vinyl -トゥルーブラッシュ,Premium Vinyl - True Brushed,124.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Cricut Joy,Vinyl,Smart Vinyl - 恒久,Smart Vinyl Matless Permanent Vinyl,125.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Cricut Joy,Vinyl,Premium Vinyl -フロストグレー,Premium Vinyl - Frosted Gray,126.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Cricut Joy,Vinyl,ドライイレースビニール,Dry Erase Vinyl,131.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Cricut Joy,Vinyl,Premium Vinyl - テクスチャードメタリック,Premium Vinyl - Textured Metallic,132.0,-,ファインポイントブレード,120.0,metallic,0,1365.0,75.0
Cricut Joy,Vinyl,Smart Vinyl - シマー,Smart Vinyl Shimmer Matless Permanent Vinyl,135.0,-,ファインポイントブレード,120.0,shimmer,0,1339.0,71.0
Cricut Joy,Vinyl,お得なビニール,Value Vinyl,139.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Cricut Joy,Vinyl,Premium Vinyl - シマー,Premium Vinyl - Shimmer,140.0,-,ファインポイントブレード,120.0,shimmer,0,1339.0,71.0
Cricut Joy,Vinyl,Smart Label書き込み可能ビニール,Smart Label Matless Writable Vinyl,150.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Cricut Joy,Vinyl,Premium Vinyl - フロスト不透明,Premium Vinyl - Frosted Opaque,151.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Cricut Joy,Vinyl,熱や冷感活性化で色が変化するビニール,Heat/Cold Activated Color Changing Vinyl,152.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Cricut Joy,Vinyl,Smart Vinyl - マットメタリック,Smart Vinyl Matte Metallic Matless Permanent Vinyl,155.0,-,ファインポイントブレード,120.0,metallic,0,1365.0,75.0
Cricut Joy,Vinyl,Premium Vinyl - パール,Premium Vinyl - Pearl,158.0,-,ファインポイントブレード,120.0,shimmer,0,1326.0,70.0
Cricut Joy,Vinyl,Premium Vinyl - フロストグリッター,Premium Vinyl - Frosted Glitter,158.0,-,ファインポイントブレード,120.0,glitter,0,1456.0,81.0
Cricut Joy,Vinyl,暗闇で光るビニール,Glow in the Dark Vinyl,160.0,2倍,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Cricut Joy,Plastic,アセテート,Acetate,280.0,2倍,ファインポイントブレード,150.0,plain,0,1300.0,75.0
Cricut Joy,Paper,スマート水溶性ラベル,Smart Label Dissolvable Matless Writable Paper,80.0,-,ファインポイントブレード,80.0,plain,0,750.0,15.0
Cricut Joy,Paper,Smart Label書き込み可能ペーパー,Smart Label Matless Writable Paper,107.0,-,ファインポイントブレード,80.0,plain,0,750.0,15.0
Cricut Joy,Paper,ホイルペーパー - 0.36mm,Foil Paper - 0.36 mm,318.0,-,ファインポイントブレード,80.0,foil,0,787.5,25.0
Cricut Joy,Fabric,合成スエード,Faux Suede,220.0,-,ファインポイントブレード,150.0,plain,0,280.0,10.0
Explore 3,Board/Cardboard,ホログラフィックのホイルクラフトボード,Foil Kraft Board  - Holographic,340.0,2倍,ファインポイントブレード,850.0,foil,0,945.0,75.0
Explore 3,Board/Cardboard,マットボード（1.5mm）,Matboard (1.5 mm),350.0,5倍,ディープポイントブレード,1275.0,plain,0,850.0,72.5
Explore 3,Board/Cardboard,ポスターボード,Poster Board,287.0,2倍,ファインポイントブレード,850.0,plain,0,850.0,65.0
Explore 3,Iron-On,3Dアイロン接着,3D Iron-On,190.0,-,ファインポイントブレード,100.0,plain,0,1050.0,45.0
